compute007
1
/home/zihan/anaconda3/envs/exp/lib/python3.6/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:541: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint8 = np.dtype([("qint8", np.int8, 1)])
/home/zihan/anaconda3/envs/exp/lib/python3.6/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:542: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_quint8 = np.dtype([("quint8", np.uint8, 1)])
/home/zihan/anaconda3/envs/exp/lib/python3.6/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:543: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint16 = np.dtype([("qint16", np.int16, 1)])
/home/zihan/anaconda3/envs/exp/lib/python3.6/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:544: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_quint16 = np.dtype([("quint16", np.uint16, 1)])
/home/zihan/anaconda3/envs/exp/lib/python3.6/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:545: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint32 = np.dtype([("qint32", np.int32, 1)])
/home/zihan/anaconda3/envs/exp/lib/python3.6/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:550: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  np_resource = np.dtype([("resource", np.ubyte, 1)])
{'input_dim': 8, 'output_dim': 4, 'depth': 5, 'lamda': 0.001, 'lr': 0.001, 'weight_decay': 0.0005, 'batch_size': 1280, 'epochs': 40, 'cuda': True, 'log_interval': 100, 'exp_scheduler_gamma': 1.0, 'beta': False, 'greatest_path_probability': True, 'model_path': './model/trees/sdt_0.001_id1weight'}
Epoch: 01 | Batch: 000 | CrossEntropy-loss: 1.35583 | Correct: 266/1280 | Difference: 0.9780151356197955
Epoch: 01 | Batch: 100 | CrossEntropy-loss: 1.23261 | Correct: 830/1280 | Difference: 1.0011206717421404
Epoch: 01 | Batch: 200 | CrossEntropy-loss: 1.14427 | Correct: 890/1280 | Difference: 1.0289259831207132
Epoch: 01 | Batch: 300 | CrossEntropy-loss: 1.07480 | Correct: 893/1280 | Difference: 1.051892190218242
Epoch: 01 | Batch: 400 | CrossEntropy-loss: 1.03057 | Correct: 888/1280 | Difference: 1.0727675010563125
Epoch: 01 | Batch: 500 | CrossEntropy-loss: 0.96855 | Correct: 958/1280 | Difference: 1.0887789933961887
Epoch: 01 | Batch: 600 | CrossEntropy-loss: 0.91185 | Correct: 952/1280 | Difference: 1.100212950193105
Epoch: 01 | Batch: 700 | CrossEntropy-loss: 0.91922 | Correct: 918/1280 | Difference: 1.100826873771189
Epoch: 01 | Batch: 800 | CrossEntropy-loss: 0.87720 | Correct: 928/1280 | Difference: 1.0967854318799375
Epoch: 01 | Batch: 900 | CrossEntropy-loss: 0.82090 | Correct: 961/1280 | Difference: 1.0941604475676554
Epoch: 01 | Batch: 1000 | CrossEntropy-loss: 0.83319 | Correct: 981/1280 | Difference: 1.0904326391255637
Epoch: 01 | Batch: 1100 | CrossEntropy-loss: 0.82667 | Correct: 958/1280 | Difference: 1.085831237008256
Epoch: 01 | Batch: 1200 | CrossEntropy-loss: 0.80285 | Correct: 971/1280 | Difference: 1.0835030985936949
Epoch: 01 | Batch: 1300 | CrossEntropy-loss: 0.78821 | Correct: 965/1280 | Difference: 1.0853074975034283
Epoch: 01 | Batch: 1400 | CrossEntropy-loss: 0.76969 | Correct: 965/1280 | Difference: 1.0873152532988561
Epoch: 01 | Batch: 1500 | CrossEntropy-loss: 0.73179 | Correct: 978/1280 | Difference: 1.087957095374278

Epoch: 01 | Testing Accuracy: 370665/504607 (73.456%) | Historical Best: 73.456% 

Epoch: 02 | Batch: 000 | CrossEntropy-loss: 0.79799 | Correct: 901/1280 | Difference: 1.0849181301032198
Epoch: 02 | Batch: 100 | CrossEntropy-loss: 0.75783 | Correct: 914/1280 | Difference: 1.0859409673750287
Epoch: 02 | Batch: 200 | CrossEntropy-loss: 0.74595 | Correct: 934/1280 | Difference: 1.0883885650392373
Epoch: 02 | Batch: 300 | CrossEntropy-loss: 0.70456 | Correct: 949/1280 | Difference: 1.0886551772096165
Epoch: 02 | Batch: 400 | CrossEntropy-loss: 0.72475 | Correct: 942/1280 | Difference: 1.0913389108715685
Epoch: 02 | Batch: 500 | CrossEntropy-loss: 0.73699 | Correct: 948/1280 | Difference: 1.0885796239029149
Epoch: 02 | Batch: 600 | CrossEntropy-loss: 0.74956 | Correct: 919/1280 | Difference: 1.0893056907009637
Epoch: 02 | Batch: 700 | CrossEntropy-loss: 0.70273 | Correct: 948/1280 | Difference: 1.0870498244811393
Epoch: 02 | Batch: 800 | CrossEntropy-loss: 0.69667 | Correct: 919/1280 | Difference: 1.0867255873087485
Epoch: 02 | Batch: 900 | CrossEntropy-loss: 0.71982 | Correct: 918/1280 | Difference: 1.0826262895682406
Epoch: 02 | Batch: 1000 | CrossEntropy-loss: 0.70235 | Correct: 944/1280 | Difference: 1.0786412406200163
Epoch: 02 | Batch: 1100 | CrossEntropy-loss: 0.64701 | Correct: 983/1280 | Difference: 1.0759663726779787
Epoch: 02 | Batch: 1200 | CrossEntropy-loss: 0.69724 | Correct: 935/1280 | Difference: 1.071163473385316
Epoch: 02 | Batch: 1300 | CrossEntropy-loss: 0.66275 | Correct: 955/1280 | Difference: 1.077957264040507
Epoch: 02 | Batch: 1400 | CrossEntropy-loss: 0.67006 | Correct: 950/1280 | Difference: 1.0759000390526325
Epoch: 02 | Batch: 1500 | CrossEntropy-loss: 0.68107 | Correct: 935/1280 | Difference: 1.0761376429026646

Epoch: 02 | Testing Accuracy: 369744/504607 (73.274%) | Historical Best: 73.456% 

Epoch: 03 | Batch: 000 | CrossEntropy-loss: 0.67283 | Correct: 949/1280 | Difference: 1.0786559895377934
Epoch: 03 | Batch: 100 | CrossEntropy-loss: 0.68466 | Correct: 943/1280 | Difference: 1.0815058000498492
Epoch: 03 | Batch: 200 | CrossEntropy-loss: 0.66884 | Correct: 931/1280 | Difference: 1.0835327314890255
Epoch: 03 | Batch: 300 | CrossEntropy-loss: 0.66738 | Correct: 940/1280 | Difference: 1.0846676163614999
Epoch: 03 | Batch: 400 | CrossEntropy-loss: 0.67768 | Correct: 937/1280 | Difference: 1.0883747401678772
Epoch: 03 | Batch: 500 | CrossEntropy-loss: 0.67751 | Correct: 910/1280 | Difference: 1.0900927456901903
Epoch: 03 | Batch: 600 | CrossEntropy-loss: 0.66545 | Correct: 933/1280 | Difference: 1.0951611331897457
Epoch: 03 | Batch: 700 | CrossEntropy-loss: 0.65847 | Correct: 952/1280 | Difference: 1.0990056700959334
Epoch: 03 | Batch: 800 | CrossEntropy-loss: 0.62152 | Correct: 961/1280 | Difference: 1.106812000936991
Epoch: 03 | Batch: 900 | CrossEntropy-loss: 0.64788 | Correct: 957/1280 | Difference: 1.1066397006236985
Epoch: 03 | Batch: 1000 | CrossEntropy-loss: 0.64221 | Correct: 941/1280 | Difference: 1.1133328741986528
Epoch: 03 | Batch: 1100 | CrossEntropy-loss: 0.65848 | Correct: 943/1280 | Difference: 1.1126911930114607
Epoch: 03 | Batch: 1200 | CrossEntropy-loss: 0.65014 | Correct: 938/1280 | Difference: 1.1137472881630834
Epoch: 03 | Batch: 1300 | CrossEntropy-loss: 0.64471 | Correct: 954/1280 | Difference: 1.11221727486999
Epoch: 03 | Batch: 1400 | CrossEntropy-loss: 0.66850 | Correct: 922/1280 | Difference: 1.1156563339622976
Epoch: 03 | Batch: 1500 | CrossEntropy-loss: 0.63346 | Correct: 948/1280 | Difference: 1.116814348606142

Epoch: 03 | Testing Accuracy: 371424/504607 (73.607%) | Historical Best: 73.607% 

