compute007
2
/home/zihan/anaconda3/envs/exp/lib/python3.6/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:541: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint8 = np.dtype([("qint8", np.int8, 1)])
/home/zihan/anaconda3/envs/exp/lib/python3.6/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:542: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_quint8 = np.dtype([("quint8", np.uint8, 1)])
/home/zihan/anaconda3/envs/exp/lib/python3.6/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:543: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint16 = np.dtype([("qint16", np.int16, 1)])
/home/zihan/anaconda3/envs/exp/lib/python3.6/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:544: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_quint16 = np.dtype([("quint16", np.uint16, 1)])
/home/zihan/anaconda3/envs/exp/lib/python3.6/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:545: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint32 = np.dtype([("qint32", np.int32, 1)])
/home/zihan/anaconda3/envs/exp/lib/python3.6/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:550: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  np_resource = np.dtype([("resource", np.ubyte, 1)])
{'input_dim': 8, 'output_dim': 4, 'depth': 5, 'lamda': 0.001, 'lr': 0.001, 'weight_decay': 0.0005, 'batch_size': 1280, 'epochs': 40, 'cuda': True, 'log_interval': 100, 'exp_scheduler_gamma': 1.0, 'beta': False, 'greatest_path_probability': True, 'model_path': './model/trees/sdt_0.001_id1beta_weight'}
Epoch: 01 | Batch: 000 | CrossEntropy-loss: 1.40227 | Correct: 451/1280 | Difference: 0.9270890897505629
Epoch: 01 | Batch: 100 | CrossEntropy-loss: 1.27277 | Correct: 748/1280 | Difference: 0.9708413918727505
Epoch: 01 | Batch: 200 | CrossEntropy-loss: 1.18176 | Correct: 853/1280 | Difference: 1.023704014805493
Epoch: 01 | Batch: 300 | CrossEntropy-loss: 1.09428 | Correct: 929/1280 | Difference: 1.0427024507339167
Epoch: 01 | Batch: 400 | CrossEntropy-loss: 1.02987 | Correct: 932/1280 | Difference: 1.0570040983809228
Epoch: 01 | Batch: 500 | CrossEntropy-loss: 0.98359 | Correct: 973/1280 | Difference: 1.0659224552601483
Epoch: 01 | Batch: 600 | CrossEntropy-loss: 0.90530 | Correct: 967/1280 | Difference: 1.0733607432520444
Epoch: 01 | Batch: 700 | CrossEntropy-loss: 0.89806 | Correct: 969/1280 | Difference: 1.0763046473962172
Epoch: 01 | Batch: 800 | CrossEntropy-loss: 0.85723 | Correct: 976/1280 | Difference: 1.0776341982186413
Epoch: 01 | Batch: 900 | CrossEntropy-loss: 0.89364 | Correct: 915/1280 | Difference: 1.0763640485609098
Epoch: 01 | Batch: 1000 | CrossEntropy-loss: 0.82101 | Correct: 979/1280 | Difference: 1.072749190270824
Epoch: 01 | Batch: 1100 | CrossEntropy-loss: 0.81181 | Correct: 943/1280 | Difference: 1.0697503792784844
Epoch: 01 | Batch: 1200 | CrossEntropy-loss: 0.81427 | Correct: 966/1280 | Difference: 1.0651213863497562
Epoch: 01 | Batch: 1300 | CrossEntropy-loss: 0.78685 | Correct: 951/1280 | Difference: 1.0623091817338803
Epoch: 01 | Batch: 1400 | CrossEntropy-loss: 0.80175 | Correct: 934/1280 | Difference: 1.0587142394253397
Epoch: 01 | Batch: 1500 | CrossEntropy-loss: 0.75933 | Correct: 964/1280 | Difference: 1.0542101406499371

Epoch: 01 | Testing Accuracy: 379439/504607 (75.195%) | Historical Best: 75.195% 

Epoch: 02 | Batch: 000 | CrossEntropy-loss: 0.76796 | Correct: 966/1280 | Difference: 1.0511471094051497
Epoch: 02 | Batch: 100 | CrossEntropy-loss: 0.73345 | Correct: 972/1280 | Difference: 1.0493258042000473
Epoch: 02 | Batch: 200 | CrossEntropy-loss: 0.73476 | Correct: 962/1280 | Difference: 1.0454532474926177
