compute003
1
/home/zihan/anaconda3/envs/exp/lib/python3.6/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:541: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint8 = np.dtype([("qint8", np.int8, 1)])
/home/zihan/anaconda3/envs/exp/lib/python3.6/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:542: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_quint8 = np.dtype([("quint8", np.uint8, 1)])
/home/zihan/anaconda3/envs/exp/lib/python3.6/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:543: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint16 = np.dtype([("qint16", np.int16, 1)])
/home/zihan/anaconda3/envs/exp/lib/python3.6/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:544: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_quint16 = np.dtype([("quint16", np.uint16, 1)])
/home/zihan/anaconda3/envs/exp/lib/python3.6/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:545: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint32 = np.dtype([("qint32", np.int32, 1)])
/home/zihan/anaconda3/envs/exp/lib/python3.6/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:550: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  np_resource = np.dtype([("resource", np.ubyte, 1)])
{'input_dim': 8, 'output_dim': 4, 'depth': 5, 'lamda': 0.1, 'lr': 0.001, 'weight_decay': 0.0, 'batch_size': 1280, 'epochs': 40, 'cuda': True, 'log_interval': 100, 'exp_scheduler_gamma': 1.0, 'beta': True, 'greatest_path_probability': True, 'model_path': './model/trees/sdt_0.1_id1'}
Epoch: 01 | Batch: 000 | CrossEntropy-loss: 1.60176 | Correct: 154/1280 | Difference: 1.024989525348289
Epoch: 01 | Batch: 100 | CrossEntropy-loss: 1.46614 | Correct: 326/1280 | Difference: 1.0201180211778011
Epoch: 01 | Batch: 200 | CrossEntropy-loss: 1.34573 | Correct: 772/1280 | Difference: 1.007340978546502
Epoch: 01 | Batch: 300 | CrossEntropy-loss: 1.22901 | Correct: 851/1280 | Difference: 0.9668557184045906
Epoch: 01 | Batch: 400 | CrossEntropy-loss: 1.13725 | Correct: 874/1280 | Difference: 0.940640091163274
Epoch: 01 | Batch: 500 | CrossEntropy-loss: 1.03876 | Correct: 913/1280 | Difference: 0.9102876066641893
Epoch: 01 | Batch: 600 | CrossEntropy-loss: 0.95090 | Correct: 935/1280 | Difference: 0.886620500113215
Epoch: 01 | Batch: 700 | CrossEntropy-loss: 0.90319 | Correct: 943/1280 | Difference: 0.8539823886856912
Epoch: 01 | Batch: 800 | CrossEntropy-loss: 0.83523 | Correct: 945/1280 | Difference: 0.8254476082798997
Epoch: 01 | Batch: 900 | CrossEntropy-loss: 0.80303 | Correct: 935/1280 | Difference: 0.8057560583584185
Epoch: 01 | Batch: 1000 | CrossEntropy-loss: 0.74232 | Correct: 965/1280 | Difference: 0.7848917718622467
Epoch: 01 | Batch: 1100 | CrossEntropy-loss: 0.71729 | Correct: 996/1280 | Difference: 0.7677635309019586
Epoch: 01 | Batch: 1200 | CrossEntropy-loss: 0.70699 | Correct: 998/1280 | Difference: 0.7567902549898119
Epoch: 01 | Batch: 1300 | CrossEntropy-loss: 0.69125 | Correct: 1010/1280 | Difference: 0.7514491060266862
Epoch: 01 | Batch: 1400 | CrossEntropy-loss: 0.67780 | Correct: 1025/1280 | Difference: 0.7499255400985719
Epoch: 01 | Batch: 1500 | CrossEntropy-loss: 0.66934 | Correct: 1011/1280 | Difference: 0.7470628938540167

Epoch: 01 | Testing Accuracy: 406289/504607 (80.516%) | Historical Best: 80.516% 

Epoch: 02 | Batch: 000 | CrossEntropy-loss: 0.62845 | Correct: 1031/1280 | Difference: 0.7437945236953987
Epoch: 02 | Batch: 100 | CrossEntropy-loss: 0.57331 | Correct: 1058/1280 | Difference: 0.7391671912740009
Epoch: 02 | Batch: 200 | CrossEntropy-loss: 0.60188 | Correct: 1038/1280 | Difference: 0.734143600574718
Epoch: 02 | Batch: 300 | CrossEntropy-loss: 0.60425 | Correct: 1031/1280 | Difference: 0.7312043713907401
Epoch: 02 | Batch: 400 | CrossEntropy-loss: 0.57196 | Correct: 1029/1280 | Difference: 0.7279126257634475
Epoch: 02 | Batch: 500 | CrossEntropy-loss: 0.59520 | Correct: 1010/1280 | Difference: 0.7239910052408627
Epoch: 02 | Batch: 600 | CrossEntropy-loss: 0.54738 | Correct: 1038/1280 | Difference: 0.7211476333710043
Epoch: 02 | Batch: 700 | CrossEntropy-loss: 0.54501 | Correct: 1035/1280 | Difference: 0.7185566329896286
Epoch: 02 | Batch: 800 | CrossEntropy-loss: 0.50058 | Correct: 1058/1280 | Difference: 0.7159831639334395
Epoch: 02 | Batch: 900 | CrossEntropy-loss: 0.50647 | Correct: 1057/1280 | Difference: 0.7147261883563494
Epoch: 02 | Batch: 1000 | CrossEntropy-loss: 0.51375 | Correct: 1041/1280 | Difference: 0.713553119924557
Epoch: 02 | Batch: 1100 | CrossEntropy-loss: 0.48413 | Correct: 1053/1280 | Difference: 0.7149185730827161
