compute004
0
/home/zihan/anaconda3/envs/exp/lib/python3.6/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:541: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint8 = np.dtype([("qint8", np.int8, 1)])
/home/zihan/anaconda3/envs/exp/lib/python3.6/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:542: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_quint8 = np.dtype([("quint8", np.uint8, 1)])
/home/zihan/anaconda3/envs/exp/lib/python3.6/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:543: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint16 = np.dtype([("qint16", np.int16, 1)])
/home/zihan/anaconda3/envs/exp/lib/python3.6/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:544: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_quint16 = np.dtype([("quint16", np.uint16, 1)])
/home/zihan/anaconda3/envs/exp/lib/python3.6/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:545: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint32 = np.dtype([("qint32", np.int32, 1)])
/home/zihan/anaconda3/envs/exp/lib/python3.6/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:550: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  np_resource = np.dtype([("resource", np.ubyte, 1)])
{'input_dim': 8, 'output_dim': 4, 'depth': 5, 'lamda': 0.001, 'lr': 0.001, 'weight_decay': 0.0, 'batch_size': 1280, 'epochs': 40, 'cuda': True, 'log_interval': 100, 'exp_scheduler_gamma': 1.0, 'beta': False, 'greatest_path_probability': True, 'model_path': './model/trees/sdt_0.001_id1_ppo'}
(8729104, 8) (8729104, 1)
(8729104, 8) (8729104, 1)
Epoch: 01 | Batch: 000 | CrossEntropy-loss: 1.52185 | Correct: 182/1280 | Difference: 0.958798488852232
Epoch: 01 | Batch: 100 | CrossEntropy-loss: 1.40352 | Correct: 641/1280 | Difference: 0.9359346788508226
Epoch: 01 | Batch: 200 | CrossEntropy-loss: 1.31160 | Correct: 731/1280 | Difference: 0.9262016116129663
Epoch: 01 | Batch: 300 | CrossEntropy-loss: 1.24815 | Correct: 696/1280 | Difference: 0.9110088852561219
Epoch: 01 | Batch: 400 | CrossEntropy-loss: 1.18896 | Correct: 694/1280 | Difference: 0.9163996606143923
Epoch: 01 | Batch: 500 | CrossEntropy-loss: 1.13153 | Correct: 718/1280 | Difference: 0.9209472494292179
Epoch: 01 | Batch: 600 | CrossEntropy-loss: 1.10553 | Correct: 715/1280 | Difference: 0.9099602458343272
Epoch: 01 | Batch: 700 | CrossEntropy-loss: 1.06679 | Correct: 742/1280 | Difference: 0.9016138070431776
Epoch: 01 | Batch: 800 | CrossEntropy-loss: 1.05307 | Correct: 721/1280 | Difference: 0.9004527113572389
Epoch: 01 | Batch: 900 | CrossEntropy-loss: 1.01811 | Correct: 728/1280 | Difference: 0.8982485234171272
Epoch: 01 | Batch: 1000 | CrossEntropy-loss: 1.01211 | Correct: 714/1280 | Difference: 0.8922763339123306
Epoch: 01 | Batch: 1100 | CrossEntropy-loss: 0.98461 | Correct: 731/1280 | Difference: 0.8872468022707144
Epoch: 01 | Batch: 1200 | CrossEntropy-loss: 0.96489 | Correct: 755/1280 | Difference: 0.8815447801836513
Epoch: 01 | Batch: 1300 | CrossEntropy-loss: 0.95659 | Correct: 725/1280 | Difference: 0.874721188522835
Epoch: 01 | Batch: 1400 | CrossEntropy-loss: 0.97637 | Correct: 699/1280 | Difference: 0.8685362321729527
Epoch: 01 | Batch: 1500 | CrossEntropy-loss: 0.96543 | Correct: 727/1280 | Difference: 0.8625681907065349
Epoch: 01 | Batch: 1600 | CrossEntropy-loss: 0.95280 | Correct: 728/1280 | Difference: 0.8566233937109035
Epoch: 01 | Batch: 1700 | CrossEntropy-loss: 0.91673 | Correct: 781/1280 | Difference: 0.8505210524147171
Epoch: 01 | Batch: 1800 | CrossEntropy-loss: 0.91340 | Correct: 777/1280 | Difference: 0.845014915381865
Epoch: 01 | Batch: 1900 | CrossEntropy-loss: 0.92635 | Correct: 754/1280 | Difference: 0.8394957874600724
