compute003
0
/home/zihan/anaconda3/envs/exp/lib/python3.6/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:541: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint8 = np.dtype([("qint8", np.int8, 1)])
/home/zihan/anaconda3/envs/exp/lib/python3.6/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:542: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_quint8 = np.dtype([("quint8", np.uint8, 1)])
/home/zihan/anaconda3/envs/exp/lib/python3.6/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:543: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint16 = np.dtype([("qint16", np.int16, 1)])
/home/zihan/anaconda3/envs/exp/lib/python3.6/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:544: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_quint16 = np.dtype([("quint16", np.uint16, 1)])
/home/zihan/anaconda3/envs/exp/lib/python3.6/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:545: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint32 = np.dtype([("qint32", np.int32, 1)])
/home/zihan/anaconda3/envs/exp/lib/python3.6/site-packages/tensorboard/compat/tensorflow_stub/dtypes.py:550: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  np_resource = np.dtype([("resource", np.ubyte, 1)])
{'input_dim': 8, 'output_dim': 4, 'depth': 5, 'lamda': -0.1, 'lr': 0.001, 'weight_decay': 0.0, 'batch_size': 1280, 'epochs': 40, 'cuda': True, 'log_interval': 100, 'exp_scheduler_gamma': 1.0, 'beta': True, 'greatest_path_probability': True, 'model_path': './model/trees/sdt_-0.1_id1'}
Epoch: 01 | Batch: 000 | CrossEntropy-loss: 1.37605 | Correct: 277/1280 | Difference: 0.9163073125849226
Epoch: 01 | Batch: 100 | CrossEntropy-loss: 1.27068 | Correct: 628/1280 | Difference: 0.9340886943886683
Epoch: 01 | Batch: 200 | CrossEntropy-loss: 1.16114 | Correct: 653/1280 | Difference: 0.9514143858555469
Epoch: 01 | Batch: 300 | CrossEntropy-loss: 1.09227 | Correct: 712/1280 | Difference: 0.9682265195428481
Epoch: 01 | Batch: 400 | CrossEntropy-loss: 0.98836 | Correct: 676/1280 | Difference: 0.9751236586356888
Epoch: 01 | Batch: 500 | CrossEntropy-loss: 0.94367 | Correct: 729/1280 | Difference: 0.9718734337053029
Epoch: 01 | Batch: 600 | CrossEntropy-loss: 0.85894 | Correct: 843/1280 | Difference: 0.9868450469199689
Epoch: 01 | Batch: 700 | CrossEntropy-loss: 0.82917 | Correct: 902/1280 | Difference: 1.0009641140727206
Epoch: 01 | Batch: 800 | CrossEntropy-loss: 0.75906 | Correct: 985/1280 | Difference: 1.0062344354274735
Epoch: 01 | Batch: 900 | CrossEntropy-loss: 0.71705 | Correct: 986/1280 | Difference: 1.0191963464943574
Epoch: 01 | Batch: 1000 | CrossEntropy-loss: 0.76263 | Correct: 944/1280 | Difference: 1.0402290530861564
Epoch: 01 | Batch: 1100 | CrossEntropy-loss: 0.74083 | Correct: 954/1280 | Difference: 1.0619599036965612
Epoch: 01 | Batch: 1200 | CrossEntropy-loss: 0.75286 | Correct: 938/1280 | Difference: 1.0832532521340474
Epoch: 01 | Batch: 1300 | CrossEntropy-loss: 0.71959 | Correct: 938/1280 | Difference: 1.0946716754261505
Epoch: 01 | Batch: 1400 | CrossEntropy-loss: 0.71693 | Correct: 938/1280 | Difference: 1.1054891879752144
Epoch: 01 | Batch: 1500 | CrossEntropy-loss: 0.67603 | Correct: 965/1280 | Difference: 1.1183217665315897

Epoch: 01 | Testing Accuracy: 372747/504607 (73.869%) | Historical Best: 73.869% 

Epoch: 02 | Batch: 000 | CrossEntropy-loss: 0.65240 | Correct: 970/1280 | Difference: 1.1251277442695637
Epoch: 02 | Batch: 100 | CrossEntropy-loss: 0.69683 | Correct: 949/1280 | Difference: 1.13634590051108
Epoch: 02 | Batch: 200 | CrossEntropy-loss: 0.69146 | Correct: 948/1280 | Difference: 1.1478696342604542
Epoch: 02 | Batch: 300 | CrossEntropy-loss: 0.66881 | Correct: 955/1280 | Difference: 1.1574131071443912
Epoch: 02 | Batch: 400 | CrossEntropy-loss: 0.63727 | Correct: 971/1280 | Difference: 1.1675069208861444
